"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"
311	251409.7601	"stubble"	"plough"	"plough"	"grain"	622739.555	7090942.7	"5526"
312	22285.1408	"plough"	"plough"	"plough"	"grain"	620420.8575	7090938.326	"5530"
313	17977.15435	"plough"	"plough"	"plough"	"grain"	620580.4625	7091116.014	"5531"
314	17969.71305	"stubble"	"stubble"	"plough"	"grain"	621072.9325	7091062.288	"5538"
315	49249.2673	"stubble"	"plough"	"grass"	"grain"	620972.28	7090701.537	"5539"
316	2571.97675	"stubble"	"stubble"	"plough"	"grain"	620857.9346	7091031.445	"5543"
317	31821.8438	"grass"	"grass"	"grass"	"grass"	620746.6975	7092125.348	"5545"
318	51692.71645	"grass"	"grass"	"grass"	"grass"	621527.8275	7092495.018	"5547"
319	19807.69215	"grass"	"grass"	"grass"	"grass"	622080.924	7092290.953	"5550"
320	265.1852	"stubble"	"stubble"	"grain"	"grain"	619614.9948	7091974.143	"5562"
321	3182.49345	"stubble"	"stubble"	"grain"	"grain"	620171.725	7092510.118	"5566"
322	9172.1727	"plough"	"plough"	"plough"	"grain"	620489.3025	7092891.169	"5567"
323	4455.6202	"stubble"	"stubble"	"plough"	"plough"	620468.6464	7092757.214	"5568"
324	2297.06415	"grass"	"plough"	"grain"	"grain"	620818.465	7091934.251	"5589"
325	16781.9247	"stubble"	"plough"	"grain"	"grain"	620686.6734	7091021.132	"5590"
326	11102.87355	"stubble"	"stubble"	"plough"	"grain"	621355.8912	7091437.44	"5609"
327	658.83455	"grass"	"grass"	"plough"	"grain"	618575.8775	7090311.755	"5619"
328	870.02535	"grass"	"grass"	"grass"	"grass"	616805.83	7089583.974	"5626"
329	1031.16165	"grass"	"grass"	"grass"	"grass"	617513.8162	7090350.281	"5651"
330	7937.25235	"grass"	"grass"	"grass"	"grass"	619392.6838	7089705.605	"5659"
331	6908.02965	"grass"	"plough"	"plough"	"plough"	616721.51	7090340.635	"5688"
332	1563.80285	"stubble"	"plough"	"grain"	"grain"	619176.8825	7090574.844	"5692"
333	923.0226	"plough"	"grain"	"grain"	"grain"	619310.6925	7090250.553	"5693"
334	779.1393	"plough"	"plough"	"plough"	"grain"	618994.23	7089256.661	"5696"
335	26383.567	"grass"	"grass"	"grass"	"grass"	617197.3	7089537.74	"5725"
336	11111.39735	"stubble"	"plough"	"grain"	"grain"	617111.1175	7089972.839	"5728"
337	19191.8367	"plough"	"plough"	"grain"	"grain"	619338.5275	7089996.874	"5734"
338	3474.59125	"grass"	"grass"	"grass"	"grass"	618410.3121	7089087.013	"5739"
339	78007.06425	"grass"	"grass"	"grass"	"grass"	616932.945	7089715.99	"5749"
340	11903.0438	"grass"	"grass"	"grass"	"grass"	616598.69	7090246.035	"5758"
341	18512.5476	"grass"	"grass"	"grass"	"grass"	617322.5125	7090139.845	"5764"
342	1136.7559	"grass"	"grass"	"grass"	"grass"	616816.8135	7089616.868	"5768"
343	3444.03735	"stubble"	"stubble"	"stubble"	"plough"	619182.325	7090011.761	"5772"
344	53110.00375	"grass"	"grass"	"grass"	"grass"	618016.25	7089407.176	"5780"
345	3628.7047	"plough"	"plough"	"plough"	"grain"	618893.7675	7089219.641	"5784"
346	2806.88845	"plough"	"plough"	"grain"	"grain"	619418.8391	7089606.134	"5785"
347	16028.23465	"stubble"	"stubble"	"stubble"	"plough"	619567.9025	7090150.451	"5792"
348	34421.99425	"plough"	"plough"	"grain"	"grain"	618888.0225	7090228.539	"5804"
349	44362.47085	"plough"	"plough"	"grain"	"grain"	619074.025	7090133.166	"5806"
350	3604.93775	"plough"	"plough"	"grain"	"grain"	618315.1118	7090103.85	"5808"
351	17036.61215	"plough"	"plough"	"grain"	"grain"	617634.7525	7090279.437	"5809"
352	5651.86285	"grass"	"grass"	"grass"	"grass"	617371.0875	7090033.625	"5819"
353	1627.06865	"stubble"	"plough"	"plough"	"plough"	618233.1338	7089800.084	"5825"
354	2557.57125	"stubble"	"stubble"	"grain"	"grain"	617868.3473	7090185.447	"5836"
355	2047.9473	"stubble"	"stubble"	"grain"	"grain"	617981.909	7090167.573	"5837"
356	20067.84535	"grass"	"plough"	"grain"	"grain"	617030.5425	7089544.613	"5854"
357	7567.8467	"grass"	"grass"	"grass"	"grass"	616438.8974	7090241.452	"5858"
358	12830.26575	"grass"	"grass"	"grass"	"grass"	617383.2104	7089942.571	"5860"
359	20479.63575	"grass"	"grass"	"grass"	"grass"	617497.325	7089729.27	"5868"
360	24842.7835	"grass"	"grass"	"grass"	"grass"	617666.86	7089501.444	"5869"
361	1160.4261	"grass"	"grass"	"grass"	"grain"	616437.4122	7089403.65	"5871"
362	36332.9294	"stubble"	"plough"	"plough"	"grain"	616662.865	7089377.956	"5872"
363	1122.47385	"stubble"	"stubble"	"plough"	"grain"	616747.315	7089551.229	"5875"
364	1476.0294	"grass"	"grass"	"plough"	"grain"	616598.265	7089479.976	"5876"
365	67640.0449	"stubble"	"plough"	"grain"	"grain"	616713.715	7090177.933	"5877"
366	12906.6161	"plough"	"grain"	"grain"	"grain"	619311.6492	7089550.405	"5878"
367	45311.2328	"plough"	"plough"	"grain"	"grain"	619205.35	7089830.805	"5883"
368	27332.86645	"grass"	"grass"	"grain"	"grain"	617537.3525	7090031.232	"5891"
369	15864.1674	"plough"	"plough"	"grain"	"grain"	618041.5565	7089699.716	"5892"
370	2228.4389	"stubble"	"stubble"	"plough"	"grain"	618951.5514	7089328.399	"5915"
371	86819.9028	"stubble"	"stubble"	"grass"	"grass"	619374.64	7088888.021	"5933"
372	2002.7988	"grass"	"grass"	"grass"	"grass"	617866.8325	7088656.797	"5971"
373	1323.83655	"stubble"	"plough"	"grain"	"grain"	618273.2975	7089285.231	"5979"
374	1216.4641	"grass"	"grass"	"grass"	"grass"	618262.625	7089369.259	"5980"
375	49482.29115	"grass"	"grass"	"grass"	"grass"	618200.6975	7089467.591	"6007"
376	9892.87655	"stubble"	"plough"	"plough"	"grain"	618284.445	7090249.419	"6012"
377	1874.792	"grass"	"grass"	"grass"	"grain"	616273.018	7089340.173	"6016"
378	14752.26325	"plough"	"plough"	"grain"	"grain"	616571.2737	7089097.078	"6020"
379	16521.77435	"grass"	"plough"	"plough"	"grain"	616930.0625	7089206.462	"6028"
380	5835.59805	"grass"	"grass"	"grass"	"grass"	616448.475	7088341.582	"6035"
381	14656.8035	"plough"	"plough"	"plough"	"grain"	616549.915	7088602.956	"6037"
382	67736.0544	"plough"	"plough"	"grain"	"grain"	618340.4875	7090374.445	"6041"
383	9933.98505	"grass"	"grass"	"grass"	"grass"	616874.1767	7089649.049	"6058"
384	1126.72245	"grass"	"grass"	"grass"	"grass"	616806.4985	7089646.856	"6059"
385	133168.612	"grass"	"grass"	"grass"	"grass"	617463.48	7089455.125	"6062"
386	50622.0404	"plough"	"plough"	"grain"	"grain"	618874.1142	7090017.92	"6079"
387	3489.95915	"grass"	"grass"	"grass"	"grass"	618160.9389	7089286.933	"6083"
388	3830.02825	"plough"	"plough"	"plough"	"grain"	616666.4325	7090353.805	"6087"
389	15395.72825	"plough"	"plough"	"plough"	"grain"	618269.5877	7089903.121	"6088"
390	154178.9986	"plough"	"plough"	"grain"	"grain"	618450.0178	7090044.352	"6090"
391	2443.2869	"grass"	"grass"	"grass"	"grass"	617382.505	7090208.034	"6091"
392	7609.77545	"grass"	"grass"	"grass"	"grass"	618264.0275	7089748.328	"6097"
393	16801.43135	"plough"	"plough"	"plough"	"grain"	618655.4925	7090164.184	"6106"
394	17059.52585	"grass"	"plough"	"plough"	"grain"	616459.1149	7088721.692	"6107"
395	6039.33405	"plough"	"plough"	"plough"	"grain"	618625.8774	7088936.3	"6113"
396	24714.12035	"grass"	"grass"	"grass"	"grass"	621052.3899	7090189.053	"6119"
397	21454.81105	"grass"	"grass"	"grass"	"grass"	621118.995	7090476.593	"6121"
398	9848.8194	"plough"	"plough"	"plough"	"grain"	620210.145	7089043.649	"6122"
399	9639.53535	"stubble"	"stubble"	"stubble"	"stubble"	620425.1125	7089227.399	"6139"
400	61731.15235	"stubble"	"stubble"	"grass"	"grass"	619583.26	7089120.733	"6140"
401	26583.172	"grass"	"grass"	"grass"	"grass"	619565.805	7089324.929	"6141"
402	50273.0076	"plough"	"plough"	"grain"	"grain"	620599.7152	7089107.117	"6146"
403	5544.1976	"grass"	"grass"	"grass"	"grass"	619491.4425	7089746.095	"6154"
404	27225.8688	"stubble"	"plough"	"grass"	"grain"	621087.215	7089057.968	"6156"
405	4235.8319	"stubble"	"plough"	"plough"	"plough"	620164.04	7088412.744	"6166"
406	3057.9931	"plough"	"plough"	"plough"	"grain"	620347.5825	7088299.513	"6167"
407	1601.5709	"stubble"	"plough"	"plough"	"plough"	620586.7025	7088684.549	"6169"
408	14048.09025	"plough"	"grain"	"grain"	"grain"	620359.375	7089762.706	"6180"
409	3806.4742	"plough"	"grain"	"grain"	"grain"	620640.7774	7089975.918	"6181"
410	1517.35325	"grass"	"grass"	"grass"	"grass"	619539.8475	7089809.041	"6188"
411	2302.7201	"grass"	"grass"	"plough"	"plough"	620095.2575	7089061.839	"6195"
412	7485.8759	"plough"	"grain"	"grain"	"grain"	620870.875	7089568.347	"6208"
413	22488.8639	"grass"	"grass"	"grass"	"grass"	621749.7	7090512.341	"6210"
414	15105.6313	"grass"	"grass"	"grass"	"grass"	621622.4125	7090433.89	"6211"
415	2946.4438	"grass"	"grass"	"grass"	"grass"	621574.365	7090476.76	"6212"
416	5682.22905	"stubble"	"plough"	"plough"	"plough"	620455.73	7088660.436	"6225"
417	2214.2091	"stubble"	"plough"	"plough"	"grain"	621199.155	7088964.525	"6243"
418	16288.39965	"plough"	"grain"	"grain"	"grain"	620679.3575	7089641.423	"6301"
419	70998.2076	"plough"	"plough"	"grain"	"grain"	621148.825	7089248.848	"6302"
420	2030.1049	"plough"	"grain"	"grain"	"grain"	620687.2957	7089902.287	"6310"
421	17465.91155	"plough"	"plough"	"grain"	"grain"	620655.8703	7088722.211	"6339"
422	16970.831	"grass"	"grass"	"grass"	"grass"	619534.7905	7089500.932	"6352"
423	2037.009	"grass"	"grass"	"grass"	"grass"	619456.1091	7089678.863	"6353"
424	6317.8713	"grass"	"grass"	"grass"	"grass"	619587.8015	7089615.853	"6354"
425	1394.5954	"grass"	"grass"	"grass"	"grass"	619473.4475	7089860.373	"6361"
426	2844.02925	"stubble"	"plough"	"plough"	"grain"	620740.7027	7089221.56	"6367"
427	2430.5725	"grass"	"grass"	"grass"	"grass"	620028.5412	7088301.558	"6369"
428	32907.7529	"plough"	"plough"	"grain"	"grain"	620496.635	7088760.066	"6371"
429	33078.91315	"grass"	"grass"	"plough"	"plough"	620179.275	7088363.013	"6372"
430	138287.9694	"stubble"	"plough"	"plough"	"grain"	621001.8723	7089657.486	"6376"
431	27651.7661	"stubble"	"stubble"	"grass"	"grass"	619660.1875	7090064.901	"6394"
432	35797.70685	"plough"	"plough"	"plough"	"grain"	620537.21	7090521.286	"6395"
433	8906.87155	"stubble"	"plough"	"grass"	"grass"	619712.22	7089055.159	"6403"
434	1542.82055	"stubble"	"plough"	"plough"	"grain"	620841.917	7088882.058	"6404"
435	7195.85125	"grass"	"plough"	"grain"	"grain"	620919.3908	7089380.246	"6407"
436	8319.09415	"grass"	"grass"	"grass"	"grass"	620602.2334	7089320.425	"6408"
437	21709.5249	"stubble"	"stubble"	"grain"	"grain"	620509.3375	7089817.615	"6414"
438	2992.5995	"grass"	"grass"	"grass"	"grass"	620334.2225	7089720.7	"6420"
439	51694.7	"grass"	"grass"	"grass"	"grass"	620140.0167	7090117.027	"6421"
440	714.5863	"stubble"	"plough"	"grain"	"grain"	619539.4357	7089738.664	"6425"
441	7870.1805	"plough"	"plough"	"grain"	"grain"	619473.8025	7089610.879	"6428"
442	12455.59935	"grass"	"grass"	"grass"	"grass"	621089.8975	7090567.31	"6446"
443	2166.6554	"stubble"	"plough"	"plough"	"grain"	621196.0138	7090335.609	"6447"
444	51977.9733	"stubble"	"plough"	"grain"	"grain"	620711.8875	7088964.594	"6450"
445	20980.0896	"grass"	"grass"	"grass"	"grass"	619691.4064	7088590.91	"6458"
446	3431.4906	"stubble"	"stubble"	"grain"	"grain"	616427.07	7095375.591	"6473"
447	9724.55385	"stubble"	"plough"	"grain"	"grain"	619139.055	7097449.945	"6474"
448	22262.7176	"plough"	"plough"	"plough"	"grain"	618649.905	7096864.013	"6475"
449	3227.49695	"grass"	"grass"	"grass"	"grass"	619199.2806	7097614.899	"6476"
450	109117.0483	"stubble"	"plough"	"grain"	"grain"	617324.145	7096282.352	"6481"
451	17256.0798	"grass"	"grass"	"grass"	"grass"	617887.689	7095840.54	"6487"
452	748.09775	"grass"	"grass"	"grass"	"grass"	618957.7194	7097272.181	"6490"
453	20398.639	"grass"	"plough"	"grain"	"grain"	616362.11	7095592.342	"6493"
454	43793.3005	"stubble"	"plough"	"plough"	"grain"	618498.4575	7096147.767	"6507"
455	107096.5184	"stubble"	"stubble"	"plough"	"grain"	618211.4829	7096080.397	"6514"
456	7459.68415	"grass"	"grass"	"grain"	"grain"	616613.2694	7095354.479	"6517"
457	16762.82725	"grass"	"grass"	"grain"	"grain"	616525.155	7095340.362	"6518"
458	13360.9286	"grass"	"grass"	"grain"	"grain"	616845.5525	7095491.157	"6522"
459	26664.33855	"stubble"	"stubble"	"grass"	"grass"	618047.1193	7095396.806	"6542"
460	22563.52915	"stubble"	"stubble"	"stubble"	"grass"	618558.4037	7095598.646	"6547"
461	6082.81315	"stubble"	"stubble"	"stubble"	"grass"	618492.005	7095545.394	"6548"
462	10576.5232	"grass"	"grass"	"plough"	"grain"	618429.48	7095931.448	"6550"
463	6743.85575	"stubble"	"plough"	"grass"	"grass"	618613.3675	7096269.923	"6551"
464	467.54695	"stubble"	"stubble"	"grass"	"grass"	618655.6242	7096645.898	"6554"
465	39493.5223	"plough"	"plough"	"grain"	"grain"	618874.99	7096898.854	"6558"
466	2194.5892	"grass"	"grass"	"grass"	"grass"	618989.5675	7097187.753	"6563"
467	1672.45405	"grass"	"grass"	"grass"	"grass"	619038.71	7097335.189	"6565"
468	21300.94875	"grass"	"grass"	"plough"	"grain"	619152.956	7097300.498	"6577"
469	1719.90465	"stubble"	"plough"	"plough"	"grain"	618635.145	7096609.932	"6578"
470	16957.96915	"plough"	"plough"	"grain"	"grain"	618566.9479	7096893.462	"6579"
471	57179.22335	"stubble"	"stubble"	"plough"	"grain"	618456.27	7096269.766	"6582"
472	37131.0073	"stubble"	"stubble"	"plough"	"grain"	618261.5075	7095678.17	"6583"
473	90930.34865	"stubble"	"grass"	"grain"	"grain"	618275.465	7095464.86	"6584"
474	1942.1603	"stubble"	"plough"	"grass"	"grass"	618757.6787	7097133.485	"6603"
475	9037.74675	"grass"	"grass"	"grass"	"grass"	617766.7425	7095724.114	"6605"
476	40054.9441	"grass"	"grass"	"grass"	"grass"	618995.64	7096874.735	"6608"
477	5530.2548	"grass"	"grass"	"grain"	"grain"	616518.31	7095421.485	"6619"
478	12812.99235	"grass"	"grass"	"grass"	"grass"	616750.1431	7095763.934	"6630"
479	67992.59585	"grass"	"grass"	"grass"	"grass"	616800.9925	7096038.18	"6633"
480	2347.21415	"grass"	"grass"	"grass"	"grass"	618541.7225	7095763.144	"6639"
481	8410.8044	"grass"	"grass"	"grass"	"grass"	616710.35	7096833.153	"6672"
482	44781.3161	"stubble"	"plough"	"plough"	"grain"	618989.775	7096728.428	"6682"
483	5975.22845	"stubble"	"stubble"	"grain"	"grain"	617130.6325	7097015.838	"6684"
484	12437.9314	"stubble"	"plough"	"grain"	"grain"	616719.9118	7095647.809	"6689"
485	4917.0342	"grass"	"grass"	"grass"	"grass"	617313.0307	7095663.781	"6703"
486	9433.342	"grass"	"grass"	"grass"	"grass"	618504.86	7095870.937	"6709"
487	1887.2973	"grass"	"grass"	"grass"	"grass"	618990.875	7097077.637	"6715"
488	4921.2682	"grass"	"grass"	"grass"	"grass"	618991.4777	7097135.486	"6716"
489	31526.20055	"stubble"	"stubble"	"grain"	"grain"	618425.11	7096465.235	"6719"
490	7266.26	"grass"	"grass"	"grass"	"grain"	618356.77	7095706.945	"6721"
491	6030.4015	"stubble"	"stubble"	"grain"	"grain"	616370.635	7095386.407	"6724"
492	203.54655	"grass"	"grass"	"grass"	"grass"	616177.47	7095587.091	"6726"
493	5356.6179	"stubble"	"plough"	"grass"	"grass"	618894.75	7097172.364	"6728"
494	14779.62865	"stubble"	"stubble"	"stubble"	"grass"	617351.5225	7096449.833	"6730"
495	993.65	"grass"	"grass"	"grass"	"grass"	620523.1429	7097273.832	"6744"
496	8024.03715	"grass"	"grass"	"grass"	"grass"	619284.645	7097597.256	"6746"
497	54529.01675	"stubble"	"stubble"	"stubble"	"grain"	621401.8658	7096342.649	"6748"
498	34965.7687	"grass"	"grass"	"grass"	"grass"	619814.64	7095796.095	"6758"
499	78107.13025	"grass"	"grass"	"grass"	"grass"	619945.445	7096376.112	"6763"
500	3633.23365	"grass"	"grass"	"grass"	"grass"	619971.1451	7096114.553	"6764"
501	27241.84345	"grass"	"grass"	"grass"	"grain"	620185.2406	7097007.668	"6766"
502	13418.2843	"grass"	"grass"	"grass"	"grass"	619744.6141	7095713.547	"6772"
503	11744.4045	"grass"	"grass"	"grass"	"grass"	619717.485	7096745.272	"6773"
504	5953.31785	"grass"	"grass"	"grass"	"grass"	620169.315	7097187.908	"6774"
505	2045.66225	"grass"	"grass"	"grass"	"grass"	620412.2025	7097073.33	"6776"
506	8487.31535	"plough"	"plough"	"plough"	"grain"	622440.6075	7095619.302	"6781"
507	33854.67465	"grass"	"grain"	"grain"	"grain"	622049.47	7096063.468	"6789"
508	5471.15815	"stubble"	"grain"	"grain"	"grain"	622175.1675	7096796.093	"6791"
509	38310.91425	"plough"	"plough"	"plough"	"grain"	619832.3052	7095355.131	"6829"
510	4943.03185	"grass"	"grass"	"grass"	"grass"	619873.5622	7095684.999	"6832"
511	3265.50705	"grass"	"grass"	"grass"	"grass"	619675.6782	7096538.681	"6842"
512	4150.01795	"grass"	"grass"	"grass"	"grass"	620261.3343	7096733.041	"6848"
513	3967.18295	"grass"	"grass"	"grass"	"grass"	620574.2591	7097364.843	"6853"
514	16256.33975	"plough"	"plough"	"plough"	"grain"	622141.8225	7095747.793	"6858"
515	12823.1153	"grass"	"grass"	"grass"	"grass"	621547.525	7096096.521	"6861"
516	13473.2659	"grass"	"grass"	"grass"	"grass"	621395.5875	7096516.052	"6868"
517	6738.038	"plough"	"plough"	"grain"	"grain"	621916.135	7097106.272	"6875"
518	11035.1049	"grass"	"grass"	"grass"	"grass"	621352.4222	7097181.868	"6880"
519	5951.1398	"grass"	"grass"	"grass"	"grass"	621196.305	7097342.767	"6883"
520	5779.12255	"grass"	"grass"	"grass"	"grass"	621764.1525	7097350.774	"6885"
521	16596.57165	"grass"	"grass"	"grass"	"grass"	621113.0613	7097581.368	"6886"
522	9284.7647	"grass"	"grass"	"grass"	"grass"	620898.1875	7097444.78	"6887"
523	11652.21225	"grass"	"grass"	"grass"	"grass"	621680.665	7097835.301	"6888"
524	76455.6708	"plough"	"plough"	"grain"	"grain"	622303.7425	7095690.785	"6892"
525	10155.20815	"grass"	"grass"	"grass"	"grass"	620832.265	7097955.433	"6893"
526	46253.80845	"stubble"	"plough"	"plough"	"grain"	621210.075	7097268.404	"6903"
527	14289.34595	"grass"	"grass"	"plough"	"grain"	621364.175	7096740.382	"6904"
528	1712.36485	"grass"	"grass"	"grass"	"grass"	619272.701	7097672.084	"6921"
529	5064.83575	"grass"	"grass"	"grass"	"grass"	619958.95	7095746.394	"6956"
530	4990.4046	"plough"	"plough"	"plough"	"plough"	619902.1252	7095371.814	"6957"
531	4456.87025	"grass"	"grass"	"grass"	"grass"	619918.27	7095558.712	"6958"
532	7599.88865	"grass"	"grass"	"grass"	"grass"	620465.775	7097236.786	"6962"
533	4464.0611	"grass"	"grass"	"grass"	"grass"	619972.8302	7095957.982	"6980"
534	3602.74125	"grass"	"grass"	"grass"	"grass"	619363.1817	7096771.01	"6983"
535	4949.632	"grass"	"grass"	"grass"	"grass"	621013.6225	7095478.759	"6989"
536	32238.66115	"stubble"	"stubble"	"stubble"	"plough"	621027.355	7095649.183	"6990"
537	5370.53935	"grass"	"grass"	"grass"	"grass"	621601.363	7096729.044	"7022"
538	54555.625	"grass"	"grass"	"grass"	"grass"	620143.91	7096805.167	"7026"
539	47213.80545	"grass"	"grass"	"grass"	"grass"	621677.905	7097162.031	"7027"
540	36394.9145	"plough"	"plough"	"plough"	"grain"	621792.7592	7095532.667	"7030"
541	16940.356	"grass"	"grass"	"grass"	"grass"	621030.4175	7097480.148	"7037"
542	7175.31815	"grass"	"grass"	"grass"	"grass"	619962.35	7097141.321	"7039"
543	7751.05685	"grass"	"grass"	"grass"	"grass"	620534.57	7097144.461	"7041"
544	12450.5928	"grass"	"grass"	"grass"	"grass"	620323.8385	7097174.879	"7042"
545	5033.98835	"grass"	"grass"	"grass"	"grass"	619501.4579	7096397.141	"7047"
546	4044.84125	"plough"	"plough"	"grain"	"grain"	622280.07	7097634.302	"7057"
547	28063.5579	"plough"	"plough"	"grain"	"grain"	622194.085	7097813.595	"7079"
548	30726.3237	"stubble"	"stubble"	"stubble"	"grain"	621509.5077	7096539.125	"7088"
549	7013.1925	"grass"	"grass"	"grass"	"grass"	620038.5501	7095534.033	"7093"
550	993.0279	"grass"	"grass"	"grass"	"grass"	620017.335	7095772.148	"7094"
551	13807.22555	"grass"	"grass"	"grass"	"grass"	620018.1527	7096245.757	"7103"
552	6394.62885	"grass"	"grass"	"grass"	"grass"	619937.8675	7096241.955	"7104"
553	4146.8216	"grass"	"grass"	"grass"	"grass"	619534.0592	7096799.114	"7111"
554	7355.4012	"grass"	"grass"	"grass"	"grass"	620239.2725	7097097.741	"7114"
555	23165.7474	"stubble"	"stubble"	"plough"	"grain"	622010.5612	7095940.226	"7119"
556	8262.57255	"stubble"	"stubble"	"plough"	"grain"	622125.2725	7096740.278	"7130"
557	5513.6881	"plough"	"plough"	"grain"	"grain"	621975.55	7097053.847	"7132"
558	118752.1783	"plough"	"plough"	"grain"	"grain"	622127.4448	7097408.984	"7133"
559	9017.2157	"grass"	"grass"	"grass"	"grass"	621855.7284	7097265.347	"7135"
560	19044.47105	"grass"	"grass"	"grass"	"grain"	620963.2181	7097604.348	"7144"
561	41579.2576	"grass"	"grass"	"grass"	"grain"	620963.2	7097771.443	"7145"
562	14502.7728	"stubble"	"plough"	"grain"	"grain"	622051.1225	7097780.477	"7148"
563	50727.7015	"grass"	"grass"	"grass"	"grass"	621056.1603	7097416.663	"7155"
564	161601.6051	"grass"	"grass"	"grass"	"grass"	621379.2025	7097600.736	"7157"
565	6094.05715	"grass"	"grass"	"grass"	"grass"	621720.4699	7097216.147	"7158"
566	2261.35425	"plough"	"grain"	"grain"	"grain"	622011.1912	7096337.878	"7159"
567	94592.24515	"stubble"	"stubble"	"stubble"	"stubble"	617979.4721	7094159.559	"7173"
568	43548.7202	"stubble"	"grain"	"grain"	"grain"	618681.8425	7094118.214	"7178"
569	34394.73345	"grass"	"grass"	"grass"	"grass"	616518.745	7093371.998	"7181"
570	19223.6091	"plough"	"plough"	"grain"	"grain"	619306.945	7093467.195	"7186"
571	22951.8691	"stubble"	"stubble"	"stubble"	"grass"	616422.665	7093607.824	"7196"
572	7068.25945	"grass"	"grass"	"grass"	"grass"	616435.3356	7093386.655	"7198"
573	11300.48375	"plough"	"plough"	"grain"	"grain"	616639.8833	7094022.804	"7201"
574	11311.13055	"grass"	"grass"	"grass"	"grass"	617619.205	7093658.406	"7203"
