"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"	"initial1"	"initial2"	"initial3"	"initial4"
230	156389.2231	"plough"	"plough"	"grain"	"grain"	618462.6575	7092373.133	"4973"	0	0	6893625.49532174	0
231	37148.84555	"grass"	"plough"	"grain"	"grain"	617989.32	7092474.758	"4974"	3014044.55364453	0	3177872.38354776	0
232	3688.5055	"grass"	"grass"	"grain"	"grain"	617502.505	7092735.332	"4976"	300646.946526235	0	238282.353781154	0
233	9665.9428	"stubble"	"plough"	"grain"	"grain"	616728.6	7092818.204	"4979"	312369.12861919	0	552661.763639558	0
234	17615.05835	"stubble"	"plough"	"plough"	"grain"	617425.0267	7091689.89	"4996"	274617.024191973	0	0	721379.308086151
235	37605.8082	"grass"	"grass"	"grass"	"grass"	617528.66	7091763.184	"5000"	3367621.92916193	0	0	0
236	37901.3586	"stubble"	"stubble"	"grain"	"grain"	617090.225	7092791.281	"5004"	2040187.89837996	0	2849353.2180493	0
237	33226.23325	"plough"	"grain"	"grain"	"grain"	617414.0279	7092512.09	"5008"	0	2131580.20869931	0	0
238	170880.845	"stubble"	"plough"	"grain"	"grain"	618012.3225	7092876.976	"5018"	6513835.84025151	0	9443661.92158552	0
239	24421.87	"grass"	"grass"	"grass"	"grass"	617751.5	7092746.463	"5019"	1917274.90690101	0	0	0
240	9429.89445	"plough"	"plough"	"grain"	"grain"	617572.0625	7092568.601	"5027"	0	0	605747.39434329	0
241	21317.33365	"plough"	"grain"	"grain"	"grain"	619359.625	7092875.242	"5041"	0	911808.137648394	0	0
242	375459.0199	"stubble"	"plough"	"grain"	"grain"	619715.675	7092256.446	"5044"	8444173.45965669	0	23319015.123796	0
243	118583.7772	"grass"	"grass"	"grass"	"plough"	617593.71	7093252.481	"5046"	9495486.40534143	0	0	0
244	8643.82315	"grass"	"grass"	"grain"	"grain"	617433.22	7092792.53	"5047"	653350.927761367	0	369920.430932147	0
245	8405.9767	"plough"	"plough"	"grain"	"grain"	618514.1669	7092161.257	"5053"	0	0	601284.222222497	0
246	7617.98305	"grass"	"grass"	"grass"	"grass"	618826.895	7092043.58	"5066"	591658.369420353	0	0	0
247	18059.5379	"stubble"	"plough"	"grain"	"grain"	619268.2125	7092309.463	"5067"	847161.854603295	0	1158979.01317743	0
248	70629.6103	"stubble"	"plough"	"grain"	"grain"	619359.2025	7090917.438	"5072"	3948454.67829793	0	6246642.9933942	0
249	14940.79185	"stubble"	"plough"	"grain"	"grain"	619316.4725	7091065.105	"5073"	268676.342453153	0	780167.560858151	0
250	31997.84125	"plough"	"plough"	"grain"	"grain"	619146.76	7091015.134	"5074"	0	0	2622457.07090968	0
251	47744.72255	"plough"	"plough"	"grain"	"grain"	619043.01	7090914.123	"5077"	0	0	2282562.44850487	0
252	226073.9395	"plough"	"plough"	"grain"	"grain"	618449.565	7090492.667	"5099"	0	0	19287414.5637765	0
253	86112.4575	"plough"	"plough"	"grain"	"grain"	617601.0825	7091540.006	"5114"	0	0	4128033.25230731	0
254	17830.89575	"stubble"	"plough"	"grain"	"grain"	616432.28	7090509.164	"5116"	132879.989051949	0	1317165.46907223	0
255	9418.408	"plough"	"plough"	"grain"	"grain"	616313.5663	7090554.295	"5118"	0	0	657030.93708234	0
256	22207.2483	"stubble"	"plough"	"grain"	"grain"	619414.93	7090790.49	"5148"	870055.253577885	0	763643.155749975	0
257	2097.524	"grass"	"grass"	"grass"	"grass"	618991.7486	7090654.548	"5150"	183233.221654328	0	0	0
258	96892.2791	"plough"	"plough"	"grain"	"grain"	616923.865	7090854.833	"5157"	0	0	6316372.45595719	0
259	114579.1306	"plough"	"plough"	"grain"	"grain"	617680.8052	7090490.29	"5165"	0	0	5590265.16256361	0
260	97540.7509	"plough"	"plough"	"plough"	"grain"	616920.3575	7090483.356	"5166"	0	0	0	3503042.82272357
261	195148.081	"plough"	"plough"	"plough"	"grain"	616870.1025	7090254.333	"5167"	0	0	0	10436201.2000842
262	3065.44285	"grass"	"grass"	"grass"	"grass"	619055.375	7090595.872	"5179"	245566.472781033	0	0	0
263	4677.0936	"plough"	"plough"	"plough"	"grain"	617841.7425	7091079.36	"5193"	0	0	0	387573.367242058
264	52397.12455	"grass"	"plough"	"plough"	"grain"	618311.395	7091219.436	"5199"	4619497.51473124	0	0	4230959.2888703
265	39009.22735	"grass"	"grass"	"grass"	"grain"	618751.2366	7091063.483	"5200"	2991009.49462875	0	0	3051330.29258017
266	2996.66235	"plough"	"grain"	"grain"	"grain"	618152.2868	7092253.577	"5207"	0	100724.079637369	0	0
267	167417.7421	"plough"	"plough"	"grass"	"grass"	617927.48	7091503.785	"5208"	0	0	13007754.7818967	0
268	1803.3198	"grass"	"grass"	"grass"	"grass"	618823.5454	7091776.185	"5216"	144542.173711129	0	0	0
269	2141.38235	"grass"	"grass"	"grass"	"grass"	618777.9975	7091741.752	"5217"	169322.26039808	0	0	0
270	1737.03665	"grass"	"grass"	"grass"	"grass"	618932.5325	7091952.93	"5219"	133948.75540712	0	0	0
271	13695.61355	"grass"	"grass"	"grain"	"grain"	618490.555	7093120.576	"5231"	1204185.22309592	0	907606.660360147	0
272	21079.7022	"stubble"	"stubble"	"grain"	"grain"	618401.245	7092562.863	"5232"	638352.793765162	0	694126.47914623	0
273	16451.97125	"stubble"	"plough"	"grain"	"grain"	617797.8575	7092561.178	"5233"	67776.105007959	0	1162979.64119521	0
274	25379.246	"plough"	"grain"	"grain"	"grain"	616923.0175	7092685.296	"5239"	0	1424752.97637385	0	0
275	32441.3851	"grass"	"grass"	"grain"	"grain"	618434.22	7092717.797	"5241"	2882361.14841924	0	1094466.38824969	0
276	12955.91185	"grass"	"grass"	"grass"	"grass"	618780.695	7091938.513	"5245"	1182451.21130189	0	0	0
277	55763.31755	"grass"	"grass"	"grass"	"grass"	621565.515	7092309.984	"5267"	4775328.16455932	0	0	0
278	4558.57385	"grass"	"grass"	"grass"	"grass"	620886.7121	7092188.351	"5271"	394150.013772763	0	0	0
279	1792.21835	"stubble"	"stubble"	"grain"	"grain"	619557.3155	7091980.312	"5279"	71855.4255852932	0	68983.0332475789	0
280	2696.8172	"stubble"	"plough"	"plough"	"grain"	621316.8325	7090949.001	"5285"	65761.4212162262	0	0	172166.427182165
281	21665.27115	"stubble"	"plough"	"grain"	"grain"	620595.395	7090947.815	"5288"	1126729.11202517	0	766706.246977623	0
282	5836.5019	"stubble"	"plough"	"grain"	"grain"	620527.13	7090941.586	"5294"	152511.807525722	0	231856.863280658	0
283	1141.4179	"stubble"	"plough"	"plough"	"grain"	619464.5567	7091889.812	"5322"	47662.0815579735	0	0	99180.9134537168
284	9902.1395	"stubble"	"stubble"	"plough"	"plough"	620544.605	7093013.883	"5335"	179427.746821118	0	0	0
285	10185.1005	"grass"	"grass"	"grain"	"grain"	620758.3775	7091928.589	"5357"	807665.52635853	0	762899.331174449	0
286	30289.24175	"grass"	"grass"	"grass"	"grass"	620869.255	7091784.833	"5358"	2623794.42166257	0	0	0
287	5923.71885	"grass"	"grass"	"plough"	"grain"	620943.06	7091034.927	"5364"	489739.928890394	0	0	305941.010477082
288	3854.25585	"plough"	"plough"	"plough"	"grain"	621275.9452	7090923.172	"5368"	0	0	0	285607.859891237
289	36033.37865	"grass"	"grass"	"grass"	"grass"	621607.8937	7090610.638	"5371"	2783789.38919533	0	0	0
290	13888.42585	"plough"	"plough"	"grain"	"grain"	620140.5411	7090609.808	"5375"	0	0	820129.630826325	0
291	2744.6471	"plough"	"plough"	"plough"	"grain"	620523.121	7090634.25	"5376"	0	0	0	145380.390128476
292	544767.8808	"stubble"	"stubble"	"plough"	"grain"	620799.91	7090195.369	"5377"	24371688.2094491	0	0	29448830.4102052
293	34410.4906	"grass"	"grass"	"grass"	"grass"	622480.4322	7091872.067	"5382"	3085254.77265475	0	0	0
294	72227.1242	"grass"	"grass"	"grass"	"grass"	621270.4875	7092391.475	"5402"	6422606.44832426	0	0	0
295	80568.4887	"stubble"	"stubble"	"plough"	"grain"	619653.34	7092960.694	"5405"	1004217.27645904	0	0	6762364.05950878
296	10809.6624	"stubble"	"stubble"	"grain"	"grain"	619981.7175	7092589.709	"5407"	145154.504725813	0	768517.011371316	0
297	77652.24525	"stubble"	"stubble"	"grain"	"grain"	619707.27	7092705.701	"5414"	2333645.28515072	0	3836791.96703343	0
298	204633.5713	"stubble"	"plough"	"plough"	"grain"	620167.315	7092337.604	"5433"	9095251.10648477	0	0	12395455.6868502
299	102853.2646	"grass"	"grass"	"grain"	"grain"	622351.06	7092369.578	"5446"	9429900.39807024	0	6256650.7028207	0
300	13254.0849	"grass"	"grass"	"grass"	"grass"	622041.1225	7092373.6	"5447"	1176514.75120121	0	0	0
301	47195.90135	"stubble"	"grass"	"grass"	"grass"	621141.575	7092136.212	"5448"	1200509.58559082	3542983.00888773	0	0
302	36640.3324	"plough"	"plough"	"grain"	"grain"	620621.765	7091989.01	"5450"	0	0	1951187.14734894	0
303	3995.35605	"grass"	"grass"	"grain"	"grain"	620849.3741	7091912.46	"5455"	343527.737272878	0	128772.191509152	0
304	13577.3631	"stubble"	"stubble"	"plough"	"grain"	619914.1037	7092040.787	"5462"	227652.503798621	0	0	1180113.23571828
305	154499.046	"stubble"	"plough"	"grain"	"grain"	622247.2725	7092715.466	"5478"	3325234.14764073	0	11143871.0319656	0
306	3717.1889	"stubble"	"plough"	"grain"	"grain"	619606.3227	7090913.532	"5491"	106840.980918324	0	169921.933948199	0
307	106903.4097	"stubble"	"stubble"	"grain"	"grain"	620683.9575	7091717.7	"5502"	4195900.82860311	0	4297797.367723	0
308	43640.26665	"plough"	"plough"	"plough"	"grain"	620781.33	7091183.601	"5504"	0	0	0	2441038.64758188
309	6159.89555	"plough"	"plough"	"grain"	"grain"	620467.9625	7090717.783	"5509"	0	0	511354.551457759	0
310	89931.91265	"stubble"	"stubble"	"grass"	"grass"	622691.895	7091214.292	"5524"	2829290.80530123	0	7255997.87862134	0
311	251409.7601	"stubble"	"plough"	"plough"	"grain"	622739.555	7090942.7	"5526"	12437578.6175496	0	0	16020610.3416763
312	22285.1408	"plough"	"plough"	"plough"	"grain"	620420.8575	7090938.326	"5530"	0	0	0	876693.304245011
313	17977.15435	"plough"	"plough"	"plough"	"grain"	620580.4625	7091116.014	"5531"	0	0	0	686606.80246896
314	17969.71305	"stubble"	"stubble"	"plough"	"grain"	621072.9325	7091062.288	"5538"	753870.46301378	0	0	1493898.36704034
315	49249.2673	"stubble"	"plough"	"grass"	"grain"	620972.28	7090701.537	"5539"	1465933.40073786	0	4073051.13938501	1619096.0657411
316	2571.97675	"stubble"	"stubble"	"plough"	"grain"	620857.9346	7091031.445	"5543"	99360.707122803	0	0	172605.228830668
317	31821.8438	"grass"	"grass"	"grass"	"grass"	620746.6975	7092125.348	"5545"	2427825.9469402	0	0	0
318	51692.71645	"grass"	"grass"	"grass"	"grass"	621527.8275	7092495.018	"5547"	4064544.68412528	0	0	0
319	19807.69215	"grass"	"grass"	"grass"	"grass"	622080.924	7092290.953	"5550"	1562590.83056018	0	0	0
320	265.1852	"stubble"	"stubble"	"grain"	"grain"	619614.9948	7091974.143	"5562"	5013.15529846694	0	10085.7738442741	0
321	3182.49345	"stubble"	"stubble"	"grain"	"grain"	620171.725	7092510.118	"5566"	152664.943613055	0	213320.507164232	0
322	9172.1727	"plough"	"plough"	"plough"	"grain"	620489.3025	7092891.169	"5567"	0	0	0	292079.940284205
323	4455.6202	"stubble"	"stubble"	"plough"	"plough"	620468.6464	7092757.214	"5568"	81338.7024189674	0	0	0
324	2297.06415	"grass"	"plough"	"grain"	"grain"	620818.465	7091934.251	"5589"	209881.136658033	0	74336.6451539951	0
325	16781.9247	"stubble"	"plough"	"grain"	"grain"	620686.6734	7091021.132	"5590"	602930.977127279	0	925901.87561674	0
326	11102.87355	"stubble"	"stubble"	"plough"	"grain"	621355.8912	7091437.44	"5609"	281447.409629926	0	0	599950.224914149
327	658.83455	"grass"	"grass"	"plough"	"grain"	618575.8775	7090311.755	"5619"	54198.8130289845	0	0	56838.6734855185
328	870.02535	"grass"	"grass"	"grass"	"grass"	616805.83	7089583.974	"5626"	72123.034080031	0	0	0
329	1031.16165	"grass"	"grass"	"grass"	"grass"	617513.8162	7090350.281	"5651"	82874.2058261183	0	0	0
330	7937.25235	"grass"	"grass"	"grass"	"grass"	619392.6838	7089705.605	"5659"	701953.054465462	0	0	0
331	6908.02965	"grass"	"plough"	"plough"	"plough"	616721.51	7090340.635	"5688"	619323.285128039	0	0	0
332	1563.80285	"stubble"	"plough"	"grain"	"grain"	619176.8825	7090574.844	"5692"	66515.4917646796	0	104648.047195626	0
333	923.0226	"plough"	"grain"	"grain"	"grain"	619310.6925	7090250.553	"5693"	0	39267.5794850169	0	0
334	779.1393	"plough"	"plough"	"plough"	"grain"	618994.23	7089256.661	"5696"	0	0	0	52793.5974152412
335	26383.567	"grass"	"grass"	"grass"	"grass"	617197.3	7089537.74	"5725"	2169213.74644184	0	0	0
336	11111.39735	"stubble"	"plough"	"grain"	"grain"	617111.1175	7089972.839	"5728"	650738.654413395	0	596304.732579738	0
337	19191.8367	"plough"	"plough"	"grain"	"grain"	619338.5275	7089996.874	"5734"	0	0	1066127.40830544	0
338	3474.59125	"grass"	"grass"	"grass"	"grass"	618410.3121	7089087.013	"5739"	305723.059116344	0	0	0
339	78007.06425	"grass"	"grass"	"grass"	"grass"	616932.945	7089715.99	"5749"	6226312.11132549	0	0	0
340	11903.0438	"grass"	"grass"	"grass"	"grass"	616598.69	7090246.035	"5758"	1053981.28638019	0	0	0
341	18512.5476	"grass"	"grass"	"grass"	"grass"	617322.5125	7090139.845	"5764"	1548602.38366288	0	0	0
342	1136.7559	"grass"	"grass"	"grass"	"grass"	616816.8135	7089616.868	"5768"	100577.648245405	0	0	0
343	3444.03735	"stubble"	"stubble"	"stubble"	"plough"	619182.325	7090011.761	"5772"	5685.29449694849	0	0	0
344	53110.00375	"grass"	"grass"	"grass"	"grass"	618016.25	7089407.176	"5780"	4428871.52616109	0	0	0
345	3628.7047	"plough"	"plough"	"plough"	"grain"	618893.7675	7089219.641	"5784"	0	0	0	172292.185494653
346	2806.88845	"plough"	"plough"	"grain"	"grain"	619418.8391	7089606.134	"5785"	0	0	159710.190339068	0
347	16028.23465	"stubble"	"stubble"	"stubble"	"plough"	619567.9025	7090150.451	"5792"	256890.297159148	0	0	0
348	34421.99425	"plough"	"plough"	"grain"	"grain"	618888.0225	7090228.539	"5804"	0	0	2358684.15488756	0
349	44362.47085	"plough"	"plough"	"grain"	"grain"	619074.025	7090133.166	"5806"	0	0	1599680.20564737	0
350	3604.93775	"plough"	"plough"	"grain"	"grain"	618315.1118	7090103.85	"5808"	0	0	231149.845397774	0
351	17036.61215	"plough"	"plough"	"grain"	"grain"	617634.7525	7090279.437	"5809"	0	0	846238.555198252	0
352	5651.86285	"grass"	"grass"	"grass"	"grass"	617371.0875	7090033.625	"5819"	517862.22778187	0	0	0
353	1627.06865	"stubble"	"plough"	"plough"	"plough"	618233.1338	7089800.084	"5825"	53690.1026815066	0	0	0
354	2557.57125	"stubble"	"stubble"	"grain"	"grain"	617868.3473	7090185.447	"5836"	88606.7749803453	0	119988.168087702	0
355	2047.9473	"stubble"	"stubble"	"grain"	"grain"	617981.909	7090167.573	"5837"	5600.60402039848	0	90377.6828923571	0
356	20067.84535	"grass"	"plough"	"grain"	"grain"	617030.5425	7089544.613	"5854"	1699064.55691946	0	938842.149960323	0
357	7567.8467	"grass"	"grass"	"grass"	"grass"	616438.8974	7090241.452	"5858"	679424.246905352	0	0	0
358	12830.26575	"grass"	"grass"	"grass"	"grass"	617383.2104	7089942.571	"5860"	1156227.42157468	0	0	0
359	20479.63575	"grass"	"grass"	"grass"	"grass"	617497.325	7089729.27	"5868"	1726302.7772626	0	0	0
360	24842.7835	"grass"	"grass"	"grass"	"grass"	617666.86	7089501.444	"5869"	2058210.10322473	0	0	0
361	1160.4261	"grass"	"grass"	"grass"	"grain"	616437.4122	7089403.65	"5871"	93634.077244276	0	0	68474.9209015368
362	36332.9294	"stubble"	"plough"	"plough"	"grain"	616662.865	7089377.956	"5872"	1401827.79954967	0	0	1493983.46513177
363	1122.47385	"stubble"	"stubble"	"plough"	"grain"	616747.315	7089551.229	"5875"	36991.794444726	0	0	47739.5072284436
364	1476.0294	"grass"	"grass"	"plough"	"grain"	616598.265	7089479.976	"5876"	130921.888233202	0	0	57755.9411572076
365	67640.0449	"stubble"	"plough"	"grain"	"grain"	616713.715	7090177.933	"5877"	1650719.86785268	0	4073869.69080034	0
366	12906.6161	"plough"	"grain"	"grain"	"grain"	619311.6492	7089550.405	"5878"	0	997965.741996052	0	0
367	45311.2328	"plough"	"plough"	"grain"	"grain"	619205.35	7089830.805	"5883"	0	0	3927325.48796725	0
368	27332.86645	"grass"	"grass"	"grain"	"grain"	617537.3525	7090031.232	"5891"	2171666.84692914	0	1144034.38365136	0
369	15864.1674	"plough"	"plough"	"grain"	"grain"	618041.5565	7089699.716	"5892"	0	0	957445.651862962	0
370	2228.4389	"stubble"	"stubble"	"plough"	"grain"	618951.5514	7089328.399	"5915"	121320.592334585	0	0	159627.070186421
371	86819.9028	"stubble"	"stubble"	"grass"	"grass"	619374.64	7088888.021	"5933"	3747090.51652112	0	7510763.34524276	0
372	2002.7988	"grass"	"grass"	"grass"	"grass"	617866.8325	7088656.797	"5971"	158521.852826148	0	0	0
373	1323.83655	"stubble"	"plough"	"grain"	"grain"	618273.2975	7089285.231	"5979"	27701.9802882368	0	54485.6897925475	0
374	1216.4641	"grass"	"grass"	"grass"	"grass"	618262.625	7089369.259	"5980"	105087.26908194	0	0	0
375	49482.29115	"grass"	"grass"	"grass"	"grass"	618200.6975	7089467.591	"6007"	3987551.94348069	0	0	0
376	9892.87655	"stubble"	"plough"	"plough"	"grain"	618284.445	7090249.419	"6012"	238822.664349121	0	0	644662.972649165
377	1874.792	"grass"	"grass"	"grass"	"grain"	616273.018	7089340.173	"6016"	162777.015702384	0	0	140880.220555293
378	14752.26325	"plough"	"plough"	"grain"	"grain"	616571.2737	7089097.078	"6020"	0	0	1117705.68772349	0
379	16521.77435	"grass"	"plough"	"plough"	"grain"	616930.0625	7089206.462	"6028"	1378891.96850668	0	0	1199568.06914628
380	5835.59805	"grass"	"grass"	"grass"	"grass"	616448.475	7088341.582	"6035"	459577.56645809	0	0	0
381	14656.8035	"plough"	"plough"	"plough"	"grain"	616549.915	7088602.956	"6037"	0	0	0	721624.594977611
382	67736.0544	"plough"	"plough"	"grain"	"grain"	618340.4875	7090374.445	"6041"	0	0	5186877.86924001	0
383	9933.98505	"grass"	"grass"	"grass"	"grass"	616874.1767	7089649.049	"6058"	867852.325182826	0	0	0
384	1126.72245	"grass"	"grass"	"grass"	"grass"	616806.4985	7089646.856	"6059"	91892.3522196344	0	0	0
385	133168.612	"grass"	"grass"	"grass"	"grass"	617463.48	7089455.125	"6062"	11451814.0670375	0	0	0
386	50622.0404	"plough"	"plough"	"grain"	"grain"	618874.1142	7090017.92	"6079"	0	0	3581261.94185388	0
387	3489.95915	"grass"	"grass"	"grass"	"grass"	618160.9389	7089286.933	"6083"	268186.259049681	0	0	0
388	3830.02825	"plough"	"plough"	"plough"	"grain"	616666.4325	7090353.805	"6087"	0	0	0	312391.503549216
389	15395.72825	"plough"	"plough"	"plough"	"grain"	618269.5877	7089903.121	"6088"	0	0	0	797986.794083287
390	154178.9986	"plough"	"plough"	"grain"	"grain"	618450.0178	7090044.352	"6090"	0	0	8617908.71879354	0
391	2443.2869	"grass"	"grass"	"grass"	"grass"	617382.505	7090208.034	"6091"	194951.184153033	0	0	0
392	7609.77545	"grass"	"grass"	"grass"	"grass"	618264.0275	7089748.328	"6097"	693835.707335352	0	0	0
393	16801.43135	"plough"	"plough"	"plough"	"grain"	618655.4925	7090164.184	"6106"	0	0	0	1317648.45245775
394	17059.52585	"grass"	"plough"	"plough"	"grain"	616459.1149	7088721.692	"6107"	1544119.94885243	0	0	1115311.22853929
395	6039.33405	"plough"	"plough"	"plough"	"grain"	618625.8774	7088936.3	"6113"	0	0	0	383686.073698193
396	24714.12035	"grass"	"grass"	"grass"	"grass"	621052.3899	7090189.053	"6119"	2226384.30525117	0	0	0
397	21454.81105	"grass"	"grass"	"grass"	"grass"	621118.995	7090476.593	"6121"	1947069.46431337	0	0	0
398	9848.8194	"plough"	"plough"	"plough"	"grain"	620210.145	7089043.649	"6122"	0	0	0	547995.097292588
399	9639.53535	"stubble"	"stubble"	"stubble"	"stubble"	620425.1125	7089227.399	"6139"	205944.392658914	0	0	0
400	61731.15235	"stubble"	"stubble"	"grass"	"grass"	619583.26	7089120.733	"6140"	1733020.50327736	0	5289393.66093576	0
401	26583.172	"grass"	"grass"	"grass"	"grass"	619565.805	7089324.929	"6141"	2328595.97896508	0	0	0
402	50273.0076	"plough"	"plough"	"grain"	"grain"	620599.7152	7089107.117	"6146"	0	0	2014940.94677395	0
403	5544.1976	"grass"	"grass"	"grass"	"grass"	619491.4425	7089746.095	"6154"	422886.024609981	0	0	0
404	27225.8688	"stubble"	"plough"	"grass"	"grain"	621087.215	7089057.968	"6156"	371086.942612076	0	2371789.69924108	1066806.9845693
405	4235.8319	"stubble"	"plough"	"plough"	"plough"	620164.04	7088412.744	"6166"	14138.3168310153	0	0	0
406	3057.9931	"plough"	"plough"	"plough"	"grain"	620347.5825	7088299.513	"6167"	0	0	0	227071.390674469
407	1601.5709	"stubble"	"plough"	"plough"	"plough"	620586.7025	7088684.549	"6169"	62829.1709677052	0	0	0
408	14048.09025	"plough"	"grain"	"grain"	"grain"	620359.375	7089762.706	"6180"	0	890993.602938727	0	0
409	3806.4742	"plough"	"grain"	"grain"	"grain"	620640.7774	7089975.918	"6181"	0	211268.642925681	0	0
410	1517.35325	"grass"	"grass"	"grass"	"grass"	619539.8475	7089809.041	"6188"	115169.452267865	0	0	0
411	2302.7201	"grass"	"grass"	"plough"	"plough"	620095.2575	7089061.839	"6195"	193885.452080335	0	0	0
412	7485.8759	"plough"	"grain"	"grain"	"grain"	620870.875	7089568.347	"6208"	0	403441.93581079	0	0
413	22488.8639	"grass"	"grass"	"grass"	"grass"	621749.7	7090512.341	"6210"	2006658.87523657	0	0	0
414	15105.6313	"grass"	"grass"	"grass"	"grass"	621622.4125	7090433.89	"6211"	1108354.66588358	0	0	0
415	2946.4438	"grass"	"grass"	"grass"	"grass"	621574.365	7090476.76	"6212"	237934.905894993	0	0	0
416	5682.22905	"stubble"	"plough"	"plough"	"plough"	620455.73	7088660.436	"6225"	62583.7173168958	0	0	0
417	2214.2091	"stubble"	"plough"	"plough"	"grain"	621199.155	7088964.525	"6243"	3244.10695674602	0	0	121045.172428775
418	16288.39965	"plough"	"grain"	"grain"	"grain"	620679.3575	7089641.423	"6301"	0	581890.810303322	0	0
419	70998.2076	"plough"	"plough"	"grain"	"grain"	621148.825	7089248.848	"6302"	0	0	3514063.15319376	0
420	2030.1049	"plough"	"grain"	"grain"	"grain"	620687.2957	7089902.287	"6310"	0	153442.984939938	0	0
421	17465.91155	"plough"	"plough"	"grain"	"grain"	620655.8703	7088722.211	"6339"	0	0	1304371.53864536	0
422	16970.831	"grass"	"grass"	"grass"	"grass"	619534.7905	7089500.932	"6352"	1429811.7698604	0	0	0
423	2037.009	"grass"	"grass"	"grass"	"grass"	619456.1091	7089678.863	"6353"	151657.310113355	0	0	0
424	6317.8713	"grass"	"grass"	"grass"	"grass"	619587.8015	7089615.853	"6354"	526220.38919448	0	0	0
425	1394.5954	"grass"	"grass"	"grass"	"grass"	619473.4475	7089860.373	"6361"	121459.790129464	0	0	0
426	2844.02925	"stubble"	"plough"	"plough"	"grain"	620740.7027	7089221.56	"6367"	92193.9885101514	0	0	98660.6911803281
